"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","institutionCode","collectionCode","stateProvince","notes","citation","doi"
2237889129,"84d26682-f762-11e1-a439-00145eb45e9a",10.54844,56.21526,2014,5,26,"Denmark","Mols Bjerge","DMS-1023846","Vagn Alstrup",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
2399009934,"b124e1e0-4755-430f-9eab-894f25a9b59c",10.77602,59.636629,2014,5,4,"Norway","Rud S, Ås, Ak","11501426","Jon Klepsland","nbf","so2-lichens","Akershus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","The Norwegian Biodiversity Information Centre ., Hoem S (2020). Norwegian Species Observation Service. Version 1.107. The Norwegian Biodiversity Information Centre (NBIC). Occurrence dataset https://doi.org/10.15468/zjbzel accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zjbzel"
1324743764,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.04767,64.22073,2014,6,12,"Norway","N of Hammer, N side of river Breiåa","99932","Tønsberg, T.","BG","L","NORD-TRØNDELAG","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1054224286,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",10.262318,63.317577,2013,9,3,"Norway","Reitan","JK13-L333","Klepsland, Jon T.","BioFokus","BioFokus","Sør-Trøndelag","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1324319169,"7948250c-6958-4a29-a670-ed1015b26252",10.2624,63.3176,2013,9,3,"Norway","Reitan","198126","Jon T. Klepsland","O","L","Sør-Trøndelag","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1324319511,"7948250c-6958-4a29-a670-ed1015b26252",12.0478,64.2193,2013,9,23,"Norway","Hammer NØ","198436","Jon T. Klepsland","O","L","Nord-Trøndelag","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1052816209,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.2985,50.898583,2013,10,29,"Germany","Großer Zschand","38540",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
2403904607,"b124e1e0-4755-430f-9eab-894f25a9b59c",8.723567,58.391862,2013,12,3,"Norway","Hasseltangen LVO, Grimstad, Aa","11502686","Tove Hafnor Dahl","nbf","so2-lichens","Aust-Agder","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","The Norwegian Biodiversity Information Centre ., Hoem S (2020). Norwegian Species Observation Service. Version 1.107. The Norwegian Biodiversity Information Centre (NBIC). Occurrence dataset https://doi.org/10.15468/zjbzel accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zjbzel"
872485448,"6aeebd1a-c3ad-4bc5-bdfe-24de0e2e9052",2.09897,41.77989,2012,6,6,"Spain","Castellterçol; Castellterçol, Riera de La Fàbrega","BC-Lichenotheca-930199","E. Llop","BC","BC-Lichenotheca","Barcelona","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Nualart N, Muñiz D (2019). Institut Botanic de Barcelona (IBB-CSIC-ICUB), BC-Lichen. Version 1.7. Botanical Institute of Barcelona (IBB-CSIC-ICUB). Occurrence dataset https://doi.org/10.15468/dgecw5 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dgecw5"
911957251,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.366667,50.8975,2012,10,22,"Germany","Elbsandsteingebirge, Kirnitzschklamm","33893",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
911957253,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.10195,50.966667,2012,10,9,"Germany","Elbsandsteingebirge, mittleres Polenztal zwischen Gasthof Polenztal und Waltersdorfer Schleuse","34022",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1054070826,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",10.928762,59.73377,2011,4,17,"Norway","Bjørnebråten SV","JK11-L011","Klepsland, Jon T.","BioFokus","BioFokus","Akershus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
911957248,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.8,52.675,2011,4,22,"Poland","Jagie&#322;ouska Droga im Walde südwestlich von Bialowieza","35848",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
919261325,"7948250c-6958-4a29-a670-ed1015b26252",10.9288,59.7337,2011,4,17,"Norway","Bjørnebråten SV","176808","Jon T. Klepsland","O","L","Akershus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
2425460087,"7f2889e6-f762-11e1-a439-00145eb45e9a",1.37,41.95,2010,6,NA,"Spain","Riera de Madrona, vora de Sant Tirs camí de Casals; Bauma de la Font del Manel.","19396","Xavier Llimona Pagès","BCN","Lich","Lleida","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
2410222585,"b124e1e0-4755-430f-9eab-894f25a9b59c",10.941274,59.746962,2010,9,27,"Norway","Bergseng, Ski, Ak","11505382","Per Larsson","nbf","so2-lichens","Akershus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","The Norwegian Biodiversity Information Centre ., Hoem S (2020). Norwegian Species Observation Service. Version 1.107. The Norwegian Biodiversity Information Centre (NBIC). Occurrence dataset https://doi.org/10.15468/zjbzel accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zjbzel"
1148741419,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.12639,59.30861,2009,4,12,"Estonia","Neeruti Landscape Reserve","TU55980","Ede Oja | Liis Marmor | Tiiu Tõrra","TU(M)",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1148679143,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.34417,59.53667,2009,5,18,"Estonia",NA,"TU66016","Ede Oja | Liis Marmor | Tiiu Tõrra","TU(M)",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1148678015,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.57212,59.23319,2008,8,17,"Estonia",NA,"TU47019","Kristel Turja","TU(M)",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1148678032,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.57212,59.23319,2008,8,17,"Estonia",NA,"TU47020","Kristel Turja","TU(M)",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
2464563727,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.577768,59.255083,2008,8,16,"Estonia","Konsu küla","TU48538","Piret Lõhmus","TU(M)",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1148676421,"8f7e3c45-4d76-4982-9478-651439e0cd4b",22.12738,58.40028,2008,9,19,"Estonia","Odalätsi allikate lähedal","TU58875","Jurga Motiejunaite","TU(M)",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1041902372,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.89876,59.72593,2008,11,27,"Norway","Kollåsen, Boger, 270 m NE from farm Berseng","12959/1","P. Larsson","TRH","L","Akershus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1212104651,"85739778-f762-11e1-a439-00145eb45e9a",6.5067,46.6633,2007,1,13,"Switzerland","SWITZERLAND: between Lac de Neuchatel and Lac Léman, between La Sarraz and Pomplades. Alt. 535 m.","109343","P. van der Knaap & J. van Leeuwen","B","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1212103534,"85739778-f762-11e1-a439-00145eb45e9a",13.7683,53.0483,2007,3,24,"Germany","GERMANY, Brandenburg: Landkr. Uckermark. NSG Poratzer Moränenlandschaft. W of Luisenau. Alt. 75 m.","99034","H. Sipman, A. Aptroot & D. Heinrich","B","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1675763932,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.930283,44.2068,2007,8,25,"Russian Federation","Schlucht Guamskoe nordlich von Mesmaî","46139-862",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1065693328,"905daf20-04fd-11df-8c28-b8a03c50a862",20.075964,63.866723,2006,5,20,"Sweden","Brännland","47334","Lars Ericson","UME","General",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Stenman K (2017). Herbarium of Umeå University (UME). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/gatdg4 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gatdg4"
1148833001,"8f7e3c45-4d76-4982-9478-651439e0cd4b",24.8,56.25,2006,5,14,"Lithuania","Biržai, Ąžuolyne oak forest","TU71416","Jurga Motiejunaite","TU(M)",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1148833034,"8f7e3c45-4d76-4982-9478-651439e0cd4b",24.79083,56.24797,2006,5,14,"Lithuania","Biržai district, Biržai Regional Park, Ąžuolynes n., Biržai forestry, forest sq. 76 or 77","TU71415","D. Urbanavicus","TU(M)",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1041916893,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",11.7547,63.7592,2006,9,7,"Norway","Along E side of river Inna, Dillfossan","11644/1","Håkon Holien","TRH","L","Nord-Trøndelag","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
911957239,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.963883,44.1875,2004,5,16,"Russian Federation","Kaukasus, Kurdzipsschlucht oberhalb von Mezmai, nahe dem Eingang","15804",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
328123663,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.686,43.036999,2003,3,20,"Spain","Cangas del Narcea. Hayedo en el camino del Pico Luis. Monte Muniellos.","23219-1","S. Pérez-Ortega","VAL","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123664,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.686,43.036999,2003,3,20,"Spain","Cangas del Narcea. Hayedo en el camino del Pico Luis. Monte Muniellos.","23279-1","S. Pérez-Ortega","VAL","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
788508061,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",16.16772,56.77811,2003,4,24,"Sweden","No locality information available","1263843","Ulf Arup","LD","General",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788505238,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.69136,56.0063,2003,6,14,"Sweden","No locality information available","1260843","Ulf Arup","LD","General",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
911957247,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.963883,44.1875,2003,8,20,"Russian Federation","Kaukasus, Schlucht des Baches Kurdips oberhalb von Mezmai","15525",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
152924029,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911995,46.399623,2002,6,19,"Slovenia","Stara Fužina","F957785","Batič F., Mrak T.","ULBF-AGR","FloVegSI-FLO","Gorenjska","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
29520735,"83492a58-f762-11e1-a439-00145eb45e9a",-1,43,2000,2,6,"Spain","Oronoz-Mugaire, valle de Bertizarana, Señorío de Bértiz","13476-1","J.Etayo","MA","MA-Lichen","Na","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Margarita M (2018). CSIC-Real Jardín Botánico-Colección de Líquenes (MA-Lichen). CSIC-Real Jardín Botánico. Occurrence dataset https://doi.org/10.15468/z7wqal accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/z7wqal"
