"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode"
1324741137,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",9.20957,60.43625,"Buskerud",2011,5,25,"Norway","94755","Hofton, Tom H.","BG","Sevreåi, V-side ved større foss i øvre del","L"
1041916450,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",11.8045,64.6946,"Nord-Trøndelag",2011,8,15,"Norway","14417/1","Håkon Holien","TRH","E of Saksa, by the stream S of Fokktuva","L"
1054075435,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.873102,58.447516,"Vest-Agder",2011,9,6,"Norway","JK11-L026","Klepsland, Jon T.","BioFokus","Kyrkjevatna NØ","BioFokus"
1324740431,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.87309,58.44748,"VEST-AGDER",2011,9,6,"Norway","93112","Klepsland, J.T.","BG","Kyrkjevatna NØ","L"
1324740618,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.87161,59.65616,"Rogaland",2011,9,8,"Norway","93412","Johnsen, J.I.","BG","Roaldkvam","L"
1054123417,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",9.076554,59.424281,"Telemark",2010,5,6,"Norway","137035","Klepsland, Jon T.","BioFokus","Bøelva mellom Folkestad og Roteberg","BioFokus"
1054135155,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.816056,61.108589,"Sogn og Fjordane",2010,6,12,"Norway","94728","Klepsland, Jon T.","BioFokus","Årdalen","BioFokus"
1324739830,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",7.54433,61.44818,"Sogn og fjordane",2010,6,16,"Norway","91708","Klepsland, J.T.","BG","Mordalselvi","L"
1209697095,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.8328,64.4397,"Nord-Trøndelag",2009,5,19,"Norway","15102/1","Håkon Holien","TRH","SW of Lofjellet along the stream","L"
1324738296,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.059,59.5711,"Rogaland",2009,5,22,"Norway","87955","Tønsberg, T.","BG","E end of lake Fjellgardsvatnet, along the dead end gravel road to Mildjord","L"
1148679593,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.42892,58.71675,NA,2009,6,22,"Estonia","TU45678","Ave Suija","TU(M)",NA,NA
1148679754,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.91848,58.86962,NA,2009,6,12,"Estonia","TU45718","Ave Suija","TU(M)",NA,NA
1148679762,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.2774,58.21335,NA,2009,6,25,"Estonia","TU45730b","Ave Suija","TU(M)",NA,NA
1148679783,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.2825,58.21337,NA,2009,6,25,"Estonia","TU45731","Ave Suija","TU(M)",NA,NA
1324738371,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.42453,60.5535,"Hordaland",2009,6,6,"Norway","87979","Tønsberg, T.","BG","Raknes, innermost end of Raknesvågen, the NE facing slope just inland from the bridge","L"
1148679760,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.81993,58.88412,NA,2009,7,4,"Estonia","TU45747","Ave Suija","TU(M)","Kolgametsa SKV",NA
1148679789,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.81358,58.88187,NA,2009,7,4,"Estonia","TU45740","Ave Suija","TU(M)","Kolgametsa SKV",NA
1041927592,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",8.1716,62.5209,"Møre og Romsdal",2008,4,25,"Norway","12342/1","Håkon Holien","TRH","N side of lake Eikesdalsvatnet, ytre Bjørk","L"
1148680301,"8f7e3c45-4d76-4982-9478-651439e0cd4b",22.16444,58.02028,NA,2008,5,21,"Estonia","TU58390","Ede Oja | Ave Suija","TU(M)","Koltse järve ümbrus",NA
1148676581,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.54863,59.3069,NA,2008,6,12,"Estonia","TU45391","Ave Suija","TU(M)","Vasavere jõe lähedal, ""metsavendade punkri"" kõrval",NA
1148818763,"8f7e3c45-4d76-4982-9478-651439e0cd4b",25.91694,59.47,NA,2008,7,31,"Estonia","TU71625b","Inga Jüriado | Ave Suija","TU(M)","Reiemäe oja kaldal",NA
1148676533,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.57348,59.2854,NA,2008,8,7,"Estonia","TU45368","Ave Suija","TU(M)","Nootjärve lähedal",NA
1324738987,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.59363,60.88836,"Hordaland",2008,9,6,"Norway","89139","Tønsberg, T.","BG","along the road between Matre and Bjordal, Matresdalen, between the road and river Matreselvi","L"
1148749336,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.99639,58.11333,NA,2008,NA,NA,"Estonia","TU56175","Liis Marmor","TU(M)","Kiidjärve",NA
1041902661,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.6143,61.635,"Sogn og Fjordane",2007,6,4,"Norway","12280/1","Håkon Holien","TRH","N of lake Lykkjebøvatnet","L"
1041940575,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.6223,61.6303,"Sogn og Fjordane",2007,6,4,"Norway","12281/1","Håkon Holien","TRH","E of lake Lykkjebøvatnet","L"
1041929300,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",6.9516,58.0569,"Vest-Agder",2007,7,26,"Norway","12282/1","Håkon Holien","TRH","NE of Tranevåg, N-facing slope","L"
1148680313,"8f7e3c45-4d76-4982-9478-651439e0cd4b",24.00667,59.32333,NA,2007,7,28,"Estonia","TU42716a","Ave Suija","TU(M)","Väike-Pakri saar",NA
1291896970,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.48333,57.7,NA,2007,7,2,"Estonia","TU55225","Elle Meier","TU(M)","Kärula vald, Ähijärve  , Karula RP",NA
1291897045,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.48333,57.71667,NA,2007,7,2,"Estonia","TU55226","Elle Meier","TU(M)","Antsla vald, Ähijärve  , Karula RP",NA
1291897048,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.48333,57.71667,NA,2007,7,2,"Estonia","TU55227","Elle Meier","TU(M)","Antsla vald, Ähijärve  , Karula RP",NA
190591486,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.2745,60.10424,"Hordaland",2007,7,4,"Norway","85682","Tønsberg, T.","BG","Bondhusdalen, W side of river Bondhuselva","L"
1041902414,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",12.2259,65.176,"Nordland",2007,9,4,"Norway","12796/1","Håkon Holien","TRH","N of Bindalseidet along river Fiskaroselva","L"
1041934918,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",12.2221,65.1793,"Nordland",2007,9,4,"Norway","12242/1","Håkon Holien","TRH","N of Bindalseidet along river Fiskaroselva","L"
2464564161,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.57871,59.12114,NA,2007,9,16,"Estonia","TU48299","Piret Lõhmus","TU(M)","Kamarna küla",NA
2464561796,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.02287,59.16423,NA,2007,10,19,"Estonia","TU48577","Piret Lõhmus","TU(M)","Virunurme küla",NA
2464563790,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.02287,59.16423,NA,2007,10,19,"Estonia","TU48407","Piret Lõhmus","TU(M)","Virunurme küla",NA
1212233161,"85739778-f762-11e1-a439-00145eb45e9a",13.9083,52.6492,NA,2006,4,30,"Germany","85538","H. Sipman & P. van den Boom","B","GERMANY, Brandenburg: Prötzeler forst N of Strausberg, along road Prötzel-Tiefensee, near Blumenthal. Alt. 110 m.","Lichen Herbarium Berlin"
127417432,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.53998,60.8355,"Hordaland",2006,4,30,"Norway","83738","Tønsberg, T.","BG","between Storevatnet and Haugsdalsvågen, ENE of Tverrbjørg, just uphill from and N of the road","L"
2464576246,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.236127,58.298796,NA,2006,5,27,"Estonia","TU48550","Piret Lõhmus","TU(M)","cutover with retention trees",NA
1041915353,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",12.8537,66.0528,"Nordland",2006,6,20,"Norway","11908/1","Håkon Holien","TRH","E of Hjartland, Vollavika","L"
1042945380,"de49c340-0c61-11dd-84ce-b8a03c50a862",12.4017,58.3102,"VÃ¤stergÃ¶tland",2006,7,21,"Sweden","GB-117313","Stridvall, Leif & Stridvall, Anita","GB","[ADMINISTRATIVE PROVINCE (LÃ„N)] Ã„lvsborgs lÃ¤n [DISTRICT (KOMMUN)] VÃ¤nersborg [PARISH (FÃ–RSAMLING)] VÃ¤stra Tunhem [PLACE (LOKAL)] Hunneberg, Byklev [BIOTOPE (BIOTOP)] PÃ¥ oxel [DETERMINED BY (ARTBESTÃ„MD AV)] Stridvall, Leif","General"
1291897616,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.55,59.03333,NA,2006,8,3,"Estonia","TU39824","Ave Suija","TU(M)","Remniku mtsk. Kv. 141, er. 1. , Agusalu MKA",NA
1291897637,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.81667,59.15,NA,2006,8,4,"Estonia","TU39821","Ave Suija","TU(M)","Permisküla mtsk., Gorodenka SKV Kv. 60, er. 25. , Puhatu LKA",NA
2464460676,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.55,59.11667,NA,2006,8,2,"Estonia","TU39822","Ave Suija","TU(M)","Kivinõmme mtsk. Kessusaare lähedal, kv. 144, rabasaar.",NA
127417428,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.5707,60.59243,"Hordaland",2006,9,7,"Norway","83156","Tønsberg, T.","BG","along and S of the road from Voss to Granvin, the N-facing hillside S of farm Flatlandsmoen","L"
1291897711,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.4,59.08333,NA,2006,9,3,"Estonia","TU39823","Ave Suija","TU(M)","Alajõe mtsk. Kv. 66, er. 1, Varesmetsa juures. , Agusalu MKA",NA
2237898144,"84d26682-f762-11e1-a439-00145eb45e9a",10.22441,56.9404,NA,2005,4,29,"Denmark","DMS-1032472","Vagn Alstrup",NA,"Høstemark Skov",NA
1212231454,"85739778-f762-11e1-a439-00145eb45e9a",6.7683,50.325,NA,2005,5,7,"Germany","67700","H. Sipman","B","GERMANY, Rheinland-Pfalz, Kr. Daun: Waterfall at Dreimühlen near Nohn, S of Ahütte. Alt. c. 400 m.","Lichen Herbarium Berlin"
1872036964,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",6.675403,50.196411,"Rheinland-Pfalz",2005,5,7,"Germany","C1017755F","A. Aptroot","F","Buscheich, Dietzenley area","Botany"
127417451,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.54158,61.9308,"Sogn og fjordane",2005,8,10,"Norway","84921","Tønsberg, T.","BG","off and NE of the main road between Sindrepollen ans Kjøsapollen, along and uphill from the old road","L"
1717207444,"cef8bb20-149a-11de-bab0-b8a03c50a862",15.2721,52.1221,"lubuskie",2005,8,22,"Poland",NA,"Szczepańska, K.","MNHW","p: lubuskie; c: Krosno Odrzańskie; Wąwóz Gryżynki",NA
1041916913,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",11.8651,64.9225,"Nord-Trøndelag",2005,9,29,"Norway","10152/1","Håkon Holien","TRH","W of Kreklingan by brook Haugaelva","L"
1041932524,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",11.8665,64.9255,"Nord-Trøndelag",2005,9,29,"Norway","10154/1","Håkon Holien","TRH","W of Kreklingan by brook Haugaelva","L"
1291896996,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.18333,57.68333,NA,2005,9,3,"Estonia","TU55209","Ede Oja","TU(M)","Taheva vald, Koiva puisniit  ",NA
1717209626,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.962276,50.322979,"dolnośląskie",2004,5,25,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Sucha Pass",NA
1717209722,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.966168,50.233395,"dolnośląskie",2004,5,28,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Rude Krzyże Mt.",NA
1291897591,"8f7e3c45-4d76-4982-9478-651439e0cd4b",25.36667,58.68333,NA,2004,6,17,"Estonia","TU39654","Piret Lõhmus","TU(M)","Kabala mtsk. Kv. 72, er. 9. ",NA
1291897680,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.03333,58.63333,NA,2004,6,9,"Estonia","TU39655","Piret Lõhmus","TU(M)","Alatskivi mtsk. Kv. 9, er. 8. ",NA
1291897687,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.05,58.55,NA,2004,6,9,"Estonia","TU39656","Piret Lõhmus","TU(M)","Alatskivi mtsk. Kv. 61, er. 1. ",NA
1291897708,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.5,58.48333,NA,2004,6,15,"Estonia","TU39657","Piret Lõhmus","TU(M)","Laeva mtsk. Kv. 447, er. 3. ",NA
1872037395,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",26.677559,58.421162,"Tartumaa",2004,8,19,"Estonia","C1017665F","A. Aptroot","F","Tartu, N of the city, along Emajogi River towards Vorbuse","Botany"
152951892,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745359,46.299628,"Gorenjska",2003,1,29,"Slovenia","F955259","Mrak T.","ULBF-AGR","Ukanc","FloVegSI-FLO"
1657202101,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.63333,46.41389,NA,2003,7,31,"Slovenia","000315534","Mayrhofer,Helmut, Jensen,M. & Trembley,M.","GZU","[Primorska] Southern Alps, Julian Alps, Koritnica valley NE of the village Log pod Mangartom","Herbarium GZU"
152950913,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,NA,2003,8,13,"Slovenia","F1021299","Pruegger J.","ULBF-AGR","Velika Kalvarija","FloVegSI-FLO"
152951881,"89579e3e-f762-11e1-a439-00145eb45e9a",13.912003,46.299635,"Gorenjska",2002,3,18,"Slovenia","F954881","Mrak T.","ULBF-AGR","Ukanc","FloVegSI-FLO"
152951880,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745359,46.299628,"Gorenjska",2002,5,16,"Slovenia","F954872","Mrak T.","ULBF-AGR","Ukanc","FloVegSI-FLO"
152951882,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745359,46.299628,"Gorenjska",2002,5,16,"Slovenia","F954968","Mrak T.","ULBF-AGR","Ukanc","FloVegSI-FLO"
152951893,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911995,46.399623,"Gorenjska",2002,5,17,"Slovenia","F955302","Mrak T.","ULBF-AGR","Stara Fužina","FloVegSI-FLO"
